,position,body_x,body_y,body_z,targetx,targety,thetax,thetay,velocity,acceleration,omega,alpha,cg
139,"v = ( 0.0000, 0.0000, 11.6839 ) 	|v| = 11.6839","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 18.0791 ) 	|v| = 18.0791","v = ( 0.0000, 0.0000, 11.6452 ) 	|v| = 11.6452","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04252713]
140,"v = ( 0.0000, 0.0000, 11.8647 ) 	|v| = 11.8647","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 18.1954 ) 	|v| = 18.1954","v = ( 0.0000, 0.0000, 11.6263 ) 	|v| = 11.6263","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04264027]
141,"v = ( 0.0000, 0.0000, 12.0467 ) 	|v| = 12.0467","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 18.3114 ) 	|v| = 18.3114","v = ( 0.0000, 0.0000, 11.6074 ) 	|v| = 11.6074","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04275347]
142,"v = ( 0.0000, 0.0000, 12.2298 ) 	|v| = 12.2298","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 18.4273 ) 	|v| = 18.4273","v = ( 0.0000, 0.0000, 11.5885 ) 	|v| = 11.5885","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04286672]
143,"v = ( 0.0000, 0.0000, 12.4141 ) 	|v| = 12.4141","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 18.5471 ) 	|v| = 18.5471","v = ( 0.0000, 0.0000, 11.9818 ) 	|v| = 11.9818","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04298003]
144,"v = ( 0.0000, 0.0000, 12.5995 ) 	|v| = 12.5995","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 18.6727 ) 	|v| = 18.6727","v = ( 0.0000, 0.0000, 12.5519 ) 	|v| = 12.5519","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04309341]
145,"v = ( 0.0000, 0.0000, 12.7863 ) 	|v| = 12.7863","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 18.8039 ) 	|v| = 18.8039","v = ( 0.0000, 0.0000, 13.1222 ) 	|v| = 13.1222","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04320683]
146,"v = ( 0.0000, 0.0000, 12.9743 ) 	|v| = 12.9743","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 18.9341 ) 	|v| = 18.9341","v = ( 0.0000, 0.0000, 13.0169 ) 	|v| = 13.0169","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04332032]
147,"v = ( 0.0000, 0.0000, 13.1636 ) 	|v| = 13.1636","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 19.0615 ) 	|v| = 19.0615","v = ( 0.0000, 0.0000, 12.7426 ) 	|v| = 12.7426","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04343387]
148,"v = ( 0.0000, 0.0000, 13.3542 ) 	|v| = 13.3542","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 19.1862 ) 	|v| = 19.1862","v = ( 0.0000, 0.0000, 12.4682 ) 	|v| = 12.4682","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04354747]
149,"v = ( 0.0000, 0.0000, 13.5461 ) 	|v| = 13.5461","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 19.3081 ) 	|v| = 19.3081","v = ( 0.0000, 0.0000, 12.1937 ) 	|v| = 12.1937","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04366113]
150,"v = ( 0.0000, 0.0000, 13.7392 ) 	|v| = 13.7392","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 19.4273 ) 	|v| = 19.4273","v = ( 0.0000, 0.0000, 11.9191 ) 	|v| = 11.9191","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04377485]
151,"v = ( 0.0000, 0.0000, 13.9335 ) 	|v| = 13.9335","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 19.5456 ) 	|v| = 19.5456","v = ( 0.0000, 0.0000, 11.8313 ) 	|v| = 11.8313","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04388863]
152,"v = ( 0.0000, 0.0000, 14.1289 ) 	|v| = 14.1289","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 19.6638 ) 	|v| = 19.6638","v = ( 0.0000, 0.0000, 11.8237 ) 	|v| = 11.8237","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04400247]
153,"v = ( 0.0000, 0.0000, 14.3256 ) 	|v| = 14.3256","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 19.7820 ) 	|v| = 19.7820","v = ( 0.0000, 0.0000, 11.8160 ) 	|v| = 11.8160","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04411636]
154,"v = ( 0.0000, 0.0000, 14.5234 ) 	|v| = 14.5234","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 19.9001 ) 	|v| = 19.9001","v = ( 0.0000, 0.0000, 11.8083 ) 	|v| = 11.8083","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04423032]
155,"v = ( 0.0000, 0.0000, 14.7224 ) 	|v| = 14.7224","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 20.0181 ) 	|v| = 20.0181","v = ( 0.0000, 0.0000, 11.8006 ) 	|v| = 11.8006","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04434433]
156,"v = ( 0.0000, 0.0000, 14.9226 ) 	|v| = 14.9226","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 20.1360 ) 	|v| = 20.1360","v = ( 0.0000, 0.0000, 11.7929 ) 	|v| = 11.7929","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.        0.        0.0444584]
157,"v = ( 0.0000, 0.0000, 15.1239 ) 	|v| = 15.1239","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 20.2539 ) 	|v| = 20.2539","v = ( 0.0000, 0.0000, 11.7852 ) 	|v| = 11.7852","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04457253]
158,"v = ( 0.0000, 0.0000, 15.3265 ) 	|v| = 15.3265","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 20.3716 ) 	|v| = 20.3716","v = ( 0.0000, 0.0000, 11.7774 ) 	|v| = 11.7774","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04468672]
159,"v = ( 0.0000, 0.0000, 15.5302 ) 	|v| = 15.5302","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 20.4893 ) 	|v| = 20.4893","v = ( 0.0000, 0.0000, 11.7696 ) 	|v| = 11.7696","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04480096]
160,"v = ( 0.0000, 0.0000, 15.7351 ) 	|v| = 15.7351","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 20.6070 ) 	|v| = 20.6070","v = ( 0.0000, 0.0000, 11.7618 ) 	|v| = 11.7618","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04491527]
161,"v = ( 0.0000, 0.0000, 15.9411 ) 	|v| = 15.9411","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 20.7245 ) 	|v| = 20.7245","v = ( 0.0000, 0.0000, 11.7540 ) 	|v| = 11.7540","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04502963]
162,"v = ( 0.0000, 0.0000, 16.1484 ) 	|v| = 16.1484","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 20.8420 ) 	|v| = 20.8420","v = ( 0.0000, 0.0000, 11.7461 ) 	|v| = 11.7461","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04514406]
163,"v = ( 0.0000, 0.0000, 16.3568 ) 	|v| = 16.3568","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 20.9593 ) 	|v| = 20.9593","v = ( 0.0000, 0.0000, 11.7383 ) 	|v| = 11.7383","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04525854]
164,"v = ( 0.0000, 0.0000, 16.5664 ) 	|v| = 16.5664","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 21.0766 ) 	|v| = 21.0766","v = ( 0.0000, 0.0000, 11.7304 ) 	|v| = 11.7304","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04537308]
165,"v = ( 0.0000, 0.0000, 16.7772 ) 	|v| = 16.7772","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 21.1939 ) 	|v| = 21.1939","v = ( 0.0000, 0.0000, 11.7225 ) 	|v| = 11.7225","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04548768]
166,"v = ( 0.0000, 0.0000, 16.9891 ) 	|v| = 16.9891","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 21.3110 ) 	|v| = 21.3110","v = ( 0.0000, 0.0000, 11.7146 ) 	|v| = 11.7146","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04560234]
167,"v = ( 0.0000, 0.0000, 17.2022 ) 	|v| = 17.2022","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 21.4281 ) 	|v| = 21.4281","v = ( 0.0000, 0.0000, 11.7066 ) 	|v| = 11.7066","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04571705]
168,"v = ( 0.0000, 0.0000, 17.4165 ) 	|v| = 17.4165","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 21.5451 ) 	|v| = 21.5451","v = ( 0.0000, 0.0000, 11.6987 ) 	|v| = 11.6987","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04583183]
169,"v = ( 0.0000, 0.0000, 17.6319 ) 	|v| = 17.6319","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 21.6620 ) 	|v| = 21.6620","v = ( 0.0000, 0.0000, 11.6907 ) 	|v| = 11.6907","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04594667]
170,"v = ( 0.0000, 0.0000, 17.8486 ) 	|v| = 17.8486","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 21.7788 ) 	|v| = 21.7788","v = ( 0.0000, 0.0000, 11.6827 ) 	|v| = 11.6827","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04606156]
171,"v = ( 0.0000, 0.0000, 18.0663 ) 	|v| = 18.0663","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 21.8955 ) 	|v| = 21.8955","v = ( 0.0000, 0.0000, 11.6747 ) 	|v| = 11.6747","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04617652]
172,"v = ( 0.0000, 0.0000, 18.2853 ) 	|v| = 18.2853","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 22.0122 ) 	|v| = 22.0122","v = ( 0.0000, 0.0000, 11.6666 ) 	|v| = 11.6666","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04629153]
173,"v = ( 0.0000, 0.0000, 18.5054 ) 	|v| = 18.5054","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 22.1288 ) 	|v| = 22.1288","v = ( 0.0000, 0.0000, 11.6586 ) 	|v| = 11.6586","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.        0.        0.0464066]
174,"v = ( 0.0000, 0.0000, 18.7267 ) 	|v| = 18.7267","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 22.2453 ) 	|v| = 22.2453","v = ( 0.0000, 0.0000, 11.6459 ) 	|v| = 11.6459","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04652173]
175,"v = ( 0.0000, 0.0000, 18.9492 ) 	|v| = 18.9492","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 22.3615 ) 	|v| = 22.3615","v = ( 0.0000, 0.0000, 11.6264 ) 	|v| = 11.6264","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04663693]
176,"v = ( 0.0000, 0.0000, 19.1728 ) 	|v| = 19.1728","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 22.4776 ) 	|v| = 22.4776","v = ( 0.0000, 0.0000, 11.6069 ) 	|v| = 11.6069","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04675217]
177,"v = ( 0.0000, 0.0000, 19.3976 ) 	|v| = 19.3976","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 22.5935 ) 	|v| = 22.5935","v = ( 0.0000, 0.0000, 11.5874 ) 	|v| = 11.5874","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04686749]
178,"v = ( 0.0000, 0.0000, 19.6235 ) 	|v| = 19.6235","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 22.7091 ) 	|v| = 22.7091","v = ( 0.0000, 0.0000, 11.5678 ) 	|v| = 11.5678","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04698286]
179,"v = ( 0.0000, 0.0000, 19.8506 ) 	|v| = 19.8506","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 22.8246 ) 	|v| = 22.8246","v = ( 0.0000, 0.0000, 11.5482 ) 	|v| = 11.5482","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04709829]
180,"v = ( 0.0000, 0.0000, 20.0788 ) 	|v| = 20.0788","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 22.9399 ) 	|v| = 22.9399","v = ( 0.0000, 0.0000, 11.5286 ) 	|v| = 11.5286","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04721378]
181,"v = ( 0.0000, 0.0000, 20.3082 ) 	|v| = 20.3082","v = ( 1.0000, 0.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 1.0000, 0.0000 ) 	|v| = 1.0000","v = ( 0.0000, 0.0000, 1.0000 ) 	|v| = 1.0000",0.0,0.0,0.0,0.0,"v = ( 0.0000, 0.0000, 23.0550 ) 	|v| = 23.0550","v = ( 0.0000, 0.0000, 11.5090 ) 	|v| = 11.5090","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000","v = ( 0.0000, 0.0000, 0.0000 ) 	|v| = 0.0000",[0.         0.         0.04732933]
