,position,body_x,body_y,body_z,targetx,targety,thetax,thetay,velocity,acceleration,omega,alpha,cg
335,"v = ( -19.1143, 19.1143, 59.5994 ) 	|v| = 65.4431","v = ( 0.4745, 0.5255, 0.7062 ) 	|v| = 1.0000","v = ( 0.5255, 0.4745, -0.7062 ) 	|v| = 1.0000","v = ( -0.7062, 0.7062, -0.0510 ) 	|v| = 1.0000",0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,"v = ( -21.0618, 21.0617, 23.6745 ) 	|v| = 38.0484","v = ( -13.7752, 13.7752, -11.1793 ) 	|v| = 22.4609","v = ( -0.6961, -0.6961, 0.0000 ) 	|v| = 0.9845","v = ( -0.2089, -0.2089, -0.0000 ) 	|v| = 0.2954",[0.         0.         0.06516137]
336,"v = ( -19.3249, 19.3249, 59.8361 ) 	|v| = 65.7820","v = ( 0.4696, 0.5304, 0.7058 ) 	|v| = 1.0000","v = ( 0.5304, 0.4696, -0.7058 ) 	|v| = 1.0000","v = ( -0.7058, 0.7058, -0.0609 ) 	|v| = 1.0000",0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,"v = ( -21.1993, 21.1993, 23.5608 ) 	|v| = 38.1304","v = ( -13.7547, 13.7547, -11.3764 ) 	|v| = 22.5345","v = ( -0.6982, -0.6982, 0.0000 ) 	|v| = 0.9875","v = ( -0.2088, -0.2088, -0.0000 ) 	|v| = 0.2953",[0.         0.         0.06528424]
337,"v = ( -19.5369, 19.5369, 60.0717 ) 	|v| = 66.1211","v = ( 0.4646, 0.5354, 0.7053 ) 	|v| = 1.0000","v = ( 0.5354, 0.4646, -0.7053 ) 	|v| = 1.0000","v = ( -0.7053, 0.7053, -0.0707 ) 	|v| = 1.0000",0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,"v = ( -21.3366, 21.3366, 23.4450 ) 	|v| = 38.2122","v = ( -13.7327, 13.7327, -11.5736 ) 	|v| = 22.6080","v = ( -0.7003, -0.7003, 0.0000 ) 	|v| = 0.9904","v = ( -0.2088, -0.2088, -0.0000 ) 	|v| = 0.2952",[0.         0.         0.06540719]
338,"v = ( -19.7503, 19.7503, 60.3062 ) 	|v| = 66.4604","v = ( 0.4597, 0.5403, 0.7048 ) 	|v| = 1.0000","v = ( 0.5403, 0.4597, -0.7048 ) 	|v| = 1.0000","v = ( -0.7048, 0.7048, -0.0806 ) 	|v| = 1.0000",0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,"v = ( -21.4737, 21.4737, 23.3273 ) 	|v| = 38.2937","v = ( -13.7094, 13.7094, -11.7709 ) 	|v| = 22.6815","v = ( -0.7024, -0.7024, 0.0000 ) 	|v| = 0.9934","v = ( -0.2087, -0.2087, -0.0000 ) 	|v| = 0.2952",[0.        0.        0.0655302]
339,"v = ( -19.9650, 19.9650, 60.5394 ) 	|v| = 66.7999","v = ( 0.4547, 0.5453, 0.7042 ) 	|v| = 1.0000","v = ( 0.5453, 0.4547, -0.7042 ) 	|v| = 1.0000","v = ( -0.7042, 0.7042, -0.0906 ) 	|v| = 1.0000",0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,"v = ( -21.5961, 21.5961, 23.2093 ) 	|v| = 38.3595","v = ( -12.2387, 12.2386, -11.8080 ) 	|v| = 20.9523","v = ( -0.7043, -0.7043, 0.0000 ) 	|v| = 0.9960","v = ( -0.1874, -0.1874, -0.0000 ) 	|v| = 0.2651",[0.         0.         0.06565327]
340,"v = ( -20.1810, 20.1810, 60.7715 ) 	|v| = 67.1396","v = ( 0.4497, 0.5503, 0.7035 ) 	|v| = 1.0000","v = ( 0.5503, 0.4497, -0.7035 ) 	|v| = 1.0000","v = ( -0.7035, 0.7035, -0.1005 ) 	|v| = 1.0000",0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,"v = ( -21.7002, 21.7002, 23.0917 ) 	|v| = 38.4060","v = ( -10.4074, 10.4074, -11.7589 ) 	|v| = 18.8388","v = ( -0.7059, -0.7059, 0.0000 ) 	|v| = 0.9983","v = ( -0.1608, -0.1608, -0.0000 ) 	|v| = 0.2274",[0.         0.         0.06577642]
341,"v = ( -20.3980, 20.3980, 61.0025 ) 	|v| = 67.4793","v = ( 0.4448, 0.5552, 0.7028 ) 	|v| = 1.0000","v = ( 0.5552, 0.4448, -0.7028 ) 	|v| = 1.0000","v = ( -0.7028, 0.7028, -0.1104 ) 	|v| = 1.0000",0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,"v = ( -21.7760, 21.7760, 22.9765 ) 	|v| = 38.4227","v = ( -7.5817, 7.5817, -11.5196 ) 	|v| = 15.7374","v = ( -0.7071, -0.7071, 0.0000 ) 	|v| = 1.0000","v = ( -0.1196, -0.1195, -0.0000 ) 	|v| = 0.1691",[0.         0.         0.06589963]
342,"v = ( -20.6158, 20.6157, 61.2322 ) 	|v| = 67.8189","v = ( 0.4398, 0.5602, 0.7020 ) 	|v| = 1.0000","v = ( 0.5602, 0.4398, -0.7020 ) 	|v| = 1.0000","v = ( -0.7020, 0.7020, -0.1204 ) 	|v| = 1.0000",0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,"v = ( -21.8206, 21.8206, 22.8649 ) 	|v| = 38.4068","v = ( -4.4579, 4.4579, -11.1538 ) 	|v| = 12.8122","v = ( -0.7078, -0.7078, 0.0000 ) 	|v| = 1.0010","v = ( -0.0738, -0.0738, -0.0000 ) 	|v| = 0.1043",[0.        0.        0.0660229]
343,"v = ( -20.8340, 20.8339, 61.4609 ) 	|v| = 68.1582","v = ( 0.4348, 0.5652, 0.7011 ) 	|v| = 1.0000","v = ( 0.5652, 0.4348, -0.7011 ) 	|v| = 1.0000","v = ( -0.7011, 0.7011, -0.1303 ) 	|v| = 1.0000",0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,"v = ( -21.8484, 21.8484, 22.7555 ) 	|v| = 38.3734","v = ( -2.7835, 2.7835, -10.9416 ) 	|v| = 11.6282","v = ( -0.7083, -0.7083, 0.0000 ) 	|v| = 1.0017","v = ( -0.0492, -0.0492, 0.0000 ) 	|v| = 0.0696",[0.         0.         0.06614622]
344,"v = ( -21.0524, 21.0524, 61.6884 ) 	|v| = 68.4972","v = ( 0.4299, 0.5701, 0.7001 ) 	|v| = 1.0000","v = ( 0.5701, 0.4299, -0.7001 ) 	|v| = 1.0000","v = ( -0.7001, 0.7001, -0.1403 ) 	|v| = 1.0000",0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,"v = ( -21.8595, 21.8595, 22.6487 ) 	|v| = 38.3229","v = ( -1.1125, 1.1125, -10.6819 ) 	|v| = 10.7971","v = ( -0.7086, -0.7086, 0.0000 ) 	|v| = 1.0021","v = ( -0.0246, -0.0246, 0.0000 ) 	|v| = 0.0348",[0.         0.         0.06626962]
