,position,body_x,body_y,body_z,targetx,targety,thetax,thetay,velocity,acceleration,omega,alphas
327,"v = ( -19.1208, -21.0416, 54.3033 ) 	|v| = 61.2960","v = ( 0.8531, -0.1692, 0.4935 ) 	|v| = 1.0000","v = ( -0.2687, 0.6685, 0.6935 ) 	|v| = 1.0000","v = ( -0.4472, -0.7243, 0.5248 ) 	|v| = 1.0000",-0.002192660857953514,-0.008292345333792648,-0.0024568958964812856,-0.008373650189764145,"v = ( -19.0710, -26.6755, 31.2098 ) 	|v| = 45.2696","v = ( -21.9844, -34.2975, 15.0949 ) 	|v| = 43.4453","v = ( 0.6004, 0.0657, 0.6023 ) 	|v| = 0.8530","v = ( -0.0368, 1.5140, 2.0251 ) 	|v| = 2.5287"
328,"v = ( -19.3115, -21.3084, 54.6154 ) 	|v| = 61.7237","v = ( 0.8546, -0.1668, 0.4918 ) 	|v| = 1.0000","v = ( -0.2722, 0.6626, 0.6977 ) 	|v| = 1.0000","v = ( -0.4423, -0.7302, 0.5208 ) 	|v| = 1.0000",-0.0019262619278820816,-0.008202856934123677,-0.002192660857953514,-0.008292345333792648,"v = ( -19.2767, -27.0027, 31.3451 ) 	|v| = 45.6427","v = ( -20.5697, -32.7281, 13.5382 ) 	|v| = 40.9576","v = ( 0.5994, 0.0799, 0.6211 ) 	|v| = 0.8668","v = ( -0.0982, 1.4208, 1.8771 ) 	|v| = 2.3562"
329,"v = ( -19.5043, -21.5784, 54.9288 ) 	|v| = 62.1548","v = ( 0.8561, -0.1643, 0.4901 ) 	|v| = 1.0000","v = ( -0.2758, 0.6567, 0.7019 ) 	|v| = 1.0000","v = ( -0.4371, -0.7361, 0.5169 ) 	|v| = 1.0000",-0.0016579620098482498,-0.008105273305003645,-0.0019262619278820816,-0.008202856934123677,"v = ( -19.4684, -27.3140, 31.4652 ) 	|v| = 45.9906","v = ( -19.1686, -31.1282, 12.0045 ) 	|v| = 38.4774","v = ( 0.5979, 0.0932, 0.6384 ) 	|v| = 0.8796","v = ( -0.1524, 1.3277, 1.7319 ) 	|v| = 2.1876"
330,"v = ( -19.6989, -21.8516, 55.2435 ) 	|v| = 62.5890","v = ( 0.8577, -0.1616, 0.4882 ) 	|v| = 1.0000","v = ( -0.2793, 0.6507, 0.7061 ) 	|v| = 1.0000","v = ( -0.4317, -0.7420, 0.5129 ) 	|v| = 1.0000",-0.0013880258834788773,-0.007999690749693082,-0.0016579620098482498,-0.008105273305003645,"v = ( -19.6463, -27.6090, 31.5701 ) 	|v| = 46.3131","v = ( -17.7837, -29.4973, 10.4935 ) 	|v| = 36.0064","v = ( 0.5959, 0.1055, 0.6543 ) 	|v| = 0.8912","v = ( -0.1995, 1.2349, 1.5898 ) 	|v| = 2.0229"
331,"v = ( -19.8954, -22.1276, 55.5592 ) 	|v| = 63.0260","v = ( 0.8593, -0.1587, 0.4862 ) 	|v| = 1.0000","v = ( -0.2828, 0.6446, 0.7103 ) 	|v| = 1.0000","v = ( -0.4262, -0.7479, 0.5090 ) 	|v| = 1.0000",-0.001116719943140922,-0.007886213465426945,-0.0013880258834788773,-0.007999690749693082,"v = ( -19.8104, -27.8873, 31.6602 ) 	|v| = 46.6103","v = ( -16.4174, -27.8346, 9.0048 ) 	|v| = 33.5467","v = ( 0.5935, 0.1170, 0.6688 ) 	|v| = 0.9018","v = ( -0.2395, 1.1426, 1.4512 ) 	|v| = 1.8625"
332,"v = ( -20.0935, -22.4065, 55.8758 ) 	|v| = 63.4658","v = ( 0.8610, -0.1557, 0.4842 ) 	|v| = 1.0000","v = ( -0.2863, 0.6384, 0.7145 ) 	|v| = 1.0000","v = ( -0.4204, -0.7538, 0.5051 ) 	|v| = 1.0000",-0.0008443119350423044,-0.007764953440584517,-0.001116719943140922,-0.007886213465426945,"v = ( -19.9612, -28.1487, 31.7356 ) 	|v| = 46.8822","v = ( -15.0719, -26.1399, 7.5382 ) 	|v| = 31.1012","v = ( 0.5908, 0.1275, 0.6819 ) 	|v| = 0.9112","v = ( -0.2723, 1.0511, 1.3165 ) 	|v| = 1.7065"
333,"v = ( -20.2931, -22.6880, 56.1931 ) 	|v| = 63.9079","v = ( 0.8627, -0.1526, 0.4821 ) 	|v| = 1.0000","v = ( -0.2897, 0.6322, 0.7186 ) 	|v| = 1.0000","v = ( -0.4145, -0.7596, 0.5012 ) 	|v| = 1.0000",-0.000571070692998815,-0.007636030344170421,-0.0008443119350423044,-0.007764953440584517,"v = ( -20.0986, -28.3929, 31.7965 ) 	|v| = 47.1288","v = ( -13.7495, -24.4129, 6.0934 ) 	|v| = 28.6735","v = ( 0.5878, 0.1371, 0.6938 ) 	|v| = 0.9196","v = ( -0.2979, 0.9608, 1.1859 ) 	|v| = 1.5551"
334,"v = ( -20.4941, -22.9719, 56.5111 ) 	|v| = 64.3523","v = ( 0.8645, -0.1493, 0.4800 ) 	|v| = 1.0000","v = ( -0.2931, 0.6260, 0.7227 ) 	|v| = 1.0000","v = ( -0.4084, -0.7654, 0.4974 ) 	|v| = 1.0000",-0.00029726587312753615,-0.007499571407715745,-0.000571070692998815,-0.007636030344170421,"v = ( -20.2232, -28.6194, 31.8432 ) 	|v| = 47.3501","v = ( -12.4520, -22.6534, 4.6701 ) 	|v| = 26.2686","v = ( 0.5846, 0.1458, 0.7044 ) 	|v| = 0.9270","v = ( -0.3163, 0.8719, 1.0598 ) 	|v| = 1.4084"
335,"v = ( -20.6963, -23.2581, 56.8295 ) 	|v| = 64.7987","v = ( 0.8663, -0.1459, 0.4778 ) 	|v| = 1.0000","v = ( -0.2964, 0.6196, 0.7268 ) 	|v| = 1.0000","v = ( -0.4021, -0.7712, 0.4935 ) 	|v| = 1.0000",-2.3167687728839728e-05,-0.007355711299715891,-0.00029726587312753615,-0.007499571407715745,"v = ( -20.3350, -28.8280, 31.8759 ) 	|v| = 47.5462","v = ( -11.1813, -20.8614, 3.2682 ) 	|v| = 23.8936","v = ( 0.5814, 0.1537, 0.7138 ) 	|v| = 0.9333","v = ( -0.3275, 0.7846, 0.9385 ) 	|v| = 1.2664"
336,"v = ( -20.8997, -23.5464, 57.1483 ) 	|v| = 65.2469","v = ( 0.8681, -0.1424, 0.4756 ) 	|v| = 1.0000","v = ( -0.2997, 0.6133, 0.7308 ) 	|v| = 1.0000","v = ( -0.3957, -0.7769, 0.4897 ) 	|v| = 1.0000",0.00025095336138059173,-0.007204591992728997,-2.3167687728839728e-05,-0.007355711299715891,"v = ( -20.4344, -29.0184, 31.8947 ) 	|v| = 47.7169","v = ( -9.9391, -19.0370, 1.8875 ) 	|v| = 21.5582","v = ( 0.5781, 0.1606, 0.7220 ) 	|v| = 0.9387","v = ( -0.3317, 0.6992, 0.8223 ) 	|v| = 1.1292"
